X,Y,Z,Red,Green,Blue
412442.18757,4265863.12749,2169.12009,147,136,116
412442.38566,4265863.17550,2169.03919,180,180,172
412442.10325,4265863.00962,2168.94753,189,195,185
412442.39568,4265862.33651,2168.94393,181,180,150
412442.68358,4265862.54795,2168.96765,73,80,49
412442.71720,4265861.44373,2168.99180,83,83,55
412443.41365,4265861.88241,2169.00736,150,154,127
412443.44934,4265862.55450,2168.95564,45,51,23
412443.47217,4265862.19987,2168.94461,75,77,53
412444.35148,4265861.25551,2169.05345,101,101,93
412444.84374,4265862.85100,2168.94971,174,167,157
412444.82035,4265862.57098,2168.94268,162,159,154
412444.92398,4265862.71552,2168.91860,140,132,129
412445.23814,4265862.03352,2168.93906,141,131,121
412445.26979,4265861.31804,2168.93492,137,134,125
412445.80144,4265862.30012,2168.86750,137,127,118
412446.16142,4265861.78961,2168.94044,118,108,98
412446.86615,4265861.41237,2168.92841,106,97,90
412446.95008,4265861.41837,2168.92662,131,127,116
412447.61445,4265860.73480,2169.28571,78,73,69
412447.90404,4265861.12036,2169.27363,122,115,107
412447.08329,4265861.34420,2168.91863,126,119,111
412447.81156,4265860.56185,2169.33216,81,77,74
412447.97842,4265860.55864,2169.29660,86,81,77
412447.95971,4265860.57524,2169.26802,86,81,77
412448.16814,4265860.93328,2169.27308,119,111,100
412448.26658,4265861.01402,2169.24111,107,98,93
412448.23925,4265860.70739,2169.28086,95,90,86
412448.34482,4265860.76644,2169.30124,112,105,97
412448.38900,4265860.80727,2169.28433,88,80,78
412442.09218,4265863.27696,2172.39317,27,22,26
412442.27029,4265863.28422,2172.29927,154,143,121
412441.91874,4265863.29864,2172.21521,76,66,54
412441.53906,4265863.22732,2171.89503,212,224,224
412446.66417,4265864.93967,2171.14438,19,16,11
412438.24737,4265862.86855,2171.41686,56,20,8
412443.66691,4265863.40673,2171.03415,223,233,234
412441.94933,4265863.22947,2170.66628,229,241,241
412441.45189,4265863.12702,2170.23464,94,84,72
412440.98819,4265863.12130,2170.15055,224,234,235
412441.48680,4265863.16918,2169.99579,211,223,223
412443.70104,4265863.31584,2169.72524,51,42,33
412443.80159,4265863.32485,2169.65985,171,158,141
412441.68139,4265862.92086,2169.40358,180,161,144
412443.32302,4265863.29211,2169.55752,186,181,162
412442.18011,4265863.11316,2169.41069,74,60,49
412442.16115,4265863.12134,2169.40809,67,53,44
412439.15928,4265862.11418,2169.07087,92,92,92
412440.98683,4265862.47835,2169.18632,15,96,117
412443.07346,4265863.23640,2169.39928,177,165,149
412441.42522,4265862.42705,2168.95967,98,101,70
412442.13797,4265863.08706,2169.00547,62,46,33
412442.08760,4265861.40702,2169.00744,88,93,71
412442.03474,4265861.74550,2168.93908,133,136,107
412444.63353,4265863.37252,2169.16622,175,159,143
412443.52561,4265861.83153,2168.95690,59,63,40
412443.64740,4265861.38879,2168.97125,41,48,30
412443.70742,4265861.83471,2168.93699,132,132,122
412444.05766,4265862.18818,2168.92618,108,101,95
412444.69924,4265861.62041,2168.94176,143,139,130
412445.76692,4265862.09164,2168.93240,122,113,104
412445.74372,4265861.69737,2168.91337,130,117,108
412446.44637,4265861.38981,2168.93444,115,115,103
412447.42049,4265863.11706,2168.92066,128,122,110
412446.82359,4265861.60577,2168.93489,111,102,93
412446.87717,4265861.66679,2168.92600,139,131,118
412447.58796,4265860.70824,2169.27410,77,73,70
412447.72477,4265861.34024,2169.20625,105,92,84
412447.81361,4265861.04291,2169.26828,120,113,105
412447.87828,4265861.09601,2169.26188,120,113,105
412447.86783,4265860.87658,2169.28908,90,87,80
412447.40535,4265861.56636,2168.91856,129,129,119
412448.06924,4265860.57788,2169.33800,78,75,70
412448.10379,4265860.54435,2169.32839,89,86,81
412448.30167,4265860.76185,2169.30209,73,68,64
412440.83547,4265862.89040,2172.45722,110,56,22
412442.23419,4265863.20930,2171.23978,98,79,75
412443.42160,4265863.36886,2170.33381,201,211,212
412442.56733,4265863.25170,2169.97998,190,199,198
412442.15175,4265863.05638,2169.29371,191,180,162
412441.13539,4265862.29205,2168.88697,117,118,84
412443.34270,4265863.24735,2169.06975,186,177,160
412442.90662,4265861.55844,2168.93898,74,80,54
412444.19732,4265862.83910,2169.07684,135,105,94
412443.63629,4265861.65173,2168.96758,45,47,33
412444.36994,4265862.47001,2168.96429,151,148,143
412446.52004,4265862.94184,2169.32639,118,91,70
412445.05866,4265861.97005,2168.90636,151,138,129
412446.74442,4265861.57998,2168.93997,142,135,125
412447.12468,4265861.96867,2168.91216,140,130,120
412447.74817,4265861.10177,2169.27498,93,86,78
412447.10637,4265861.77625,2168.91273,134,125,110
412448.14768,4265861.72133,2169.21829,115,105,95
412448.24393,4265860.68270,2169.30297,70,66,65
412448.24976,4265862.19129,2168.90269,153,153,143
412441.34777,4265863.19693,2172.71144,79,37,15
412441.09592,4265862.95368,2172.58406,116,60,23
412443.30050,4265863.35812,2170.83708,228,238,239
412440.46995,4265862.33834,2169.40141,173,158,117
412440.76908,4265862.46930,2169.27115,0,61,82
412441.71339,4265862.87021,2169.09640,21,21,23
412443.47650,4265862.38581,2168.98458,73,78,48
412444.49715,4265861.92360,2168.90451,148,140,129
412445.20361,4265861.66189,2168.91148,131,123,110
412446.09675,4265862.43449,2168.91755,136,123,114
412447.56128,4265861.06486,2169.21389,97,90,84
412442.33438,4265863.23580,2172.41162,17,13,14
412437.43826,4265862.92789,2170.67447,69,67,54
412442.11073,4265863.17836,2169.86676,233,242,239
412444.55144,4265863.42159,2169.84713,239,245,241
412442.60817,4265862.28777,2168.98698,169,165,136
412445.22698,4265862.28089,2168.92586,113,104,97
412446.12651,4265862.04828,2168.94396,116,106,96
412446.34863,4265862.28596,2168.92109,143,133,124
412447.42281,4265862.22394,2168.93122,142,129,120
412440.14753,4265863.05141,2171.04000,208,220,220
412440.20983,4265863.03010,2170.56854,177,187,186
412443.03512,4265863.29984,2169.86188,229,239,238
412444.14836,4265863.05051,2169.01148,77,43,34
412446.74036,4265864.55110,2169.19587,79,68,62
412446.33736,4265862.10063,2168.90803,144,134,124
412447.98094,4265860.83979,2169.29665,94,91,84
412448.05682,4265860.68016,2169.26882,109,102,94
412448.37720,4265860.84979,2169.28824,115,108,98
412441.50690,4265863.28748,2170.92386,231,241,242
412437.48865,4265861.69061,2169.00380,129,120,87
412440.42904,4265862.80323,2169.12705,34,55,58
412447.88647,4265861.27773,2169.23134,104,94,84
412447.83563,4265860.57790,2169.28209,117,110,102
412440.26586,4265863.13492,2169.96036,215,225,226
412448.39237,4265861.40299,2169.21928,122,113,104
412441.55270,4265863.08451,2170.00696,218,228,227
412446.54202,4265864.46989,2170.75090,104,112,115
412441.80040,4265862.89316,2172.78464,125,71,33
412442.89622,4265863.38350,2171.62691,214,226,226
412444.72068,4265863.52360,2171.15988,179,184,180
412438.93105,4265862.99490,2171.07391,65,65,65
412440.21919,4265862.94832,2169.80030,181,175,159
412440.39248,4265862.96049,2169.74827,65,58,48
412440.19556,4265862.96584,2169.66858,161,154,144
412442.15476,4265863.03762,2169.38866,86,68,54
412442.78238,4265862.04473,2168.97729,147,147,119
412447.04948,4265862.31780,2168.88736,128,116,104
412448.07823,4265862.98649,2168.90049,162,158,146
412447.17674,4265863.58875,2171.50123,104,87,79
412446.66694,4265863.11119,2170.23850,58,51,43
412437.69432,4265860.96688,2168.92669,106,104,81
412445.28742,4265863.42545,2169.35736,194,191,182
412443.95238,4265862.31418,2168.92034,109,102,94
412444.32905,4265862.83693,2168.94319,172,167,161
412446.73234,4265863.17124,2169.38863,99,85,72
412445.62777,4265861.90662,2168.89184,122,112,100
412446.36694,4265862.62188,2168.89021,157,153,144
412446.56095,4265861.89969,2168.89827,142,133,118
412446.74254,4265861.41612,2168.89172,106,97,90
412447.08859,4265861.30364,2168.89864,116,112,101
412442.20213,4265862.92286,2173.04573,123,91,66
412443.23029,4265863.40541,2171.37627,227,237,238
412441.99545,4265863.20028,2171.34393,223,233,234
412446.61991,4265863.44910,2170.26594,40,45,39
412440.77612,4265862.45644,2168.95038,148,150,147
412441.84032,4265861.39782,2168.90213,156,160,135
412443.32446,4265861.94946,2168.93841,88,92,67
412443.42264,4265861.65279,2168.85225,125,124,119
412445.73269,4265862.32697,2168.90320,120,110,100
412445.88462,4265861.43391,2168.90761,130,127,120
412446.76626,4265861.77583,2168.89992,145,135,123
412447.27760,4265861.90168,2168.91248,130,120,108
412448.42404,4265861.56724,2169.17381,107,97,88
412442.12598,4265863.23002,2172.29152,156,146,119
412442.32310,4265863.26289,2170.29399,226,238,238
412442.61629,4265863.43097,2172.17722,102,109,115
412442.90774,4265863.32594,2170.60403,225,237,237
412442.91271,4265863.32833,2170.51601,228,240,240
412441.99176,4265862.97035,2169.35175,139,80,50
412446.06644,4265861.78744,2168.89028,122,112,102
412446.85691,4265861.85443,2168.91146,139,129,117
412442.47819,4265863.31270,2170.58125,204,214,215
412441.98751,4265863.00383,2169.61806,213,204,189
412446.59190,4265863.07800,2169.33277,134,114,81
412446.58136,4265861.99828,2168.87845,127,113,102
412447.31819,4265861.88344,2168.87336,90,85,81
412446.20035,4265862.88767,2169.03757,175,169,155
412440.65106,4265862.80240,2172.29786,107,53,27
412445.57241,4265863.43031,2171.36330,86,91,97
412446.79456,4265865.53602,2171.14735,58,50,37
412441.20787,4265862.34579,2168.92401,113,116,89
412442.06860,4265862.27327,2168.93498,130,129,98
412442.19410,4265862.16041,2168.92009,96,93,60
412445.47206,4265862.77791,2168.94004,160,155,149
412447.21699,4265864.58375,2168.92831,75,79,44
412447.91740,4265864.00348,2169.19883,75,79,44
412447.36107,4265864.17580,2168.88450,151,148,113
412447.40330,4265863.36147,2168.90858,121,117,106
412447.57753,4265862.95557,2168.90379,147,138,123
412447.51935,4265862.61562,2168.91397,138,126,114
412448.33618,4265863.45313,2168.89921,133,133,125
412448.45291,4265863.14887,2168.89241,134,128,116
412448.66001,4265863.15447,2168.89900,106,106,98
412446.79837,4265863.53634,2171.20690,81,76,70
412446.81108,4265863.57224,2171.19623,67,50,40
412446.59265,4265865.50511,2170.20149,28,39,45
412437.81543,4265862.38953,2169.69765,142,144,131
412437.84025,4265862.28709,2169.55657,56,43,35
412440.26965,4265862.47068,2169.36930,117,93,57
412435.06888,4265861.31484,2168.90165,123,118,89
412442.01641,4265863.05087,2169.30494,192,179,163
412446.53325,4265865.88489,2169.60179,106,116,125
412438.12961,4265861.29253,2168.88795,153,155,152
412440.25718,4265861.34767,2168.90970,120,121,125
412441.69315,4265862.05986,2168.93177,144,147,116
412446.68184,4265864.27356,2169.21487,85,62,48
412444.93596,4265862.57205,2168.91544,124,119,115
412445.71948,4265862.66578,2168.92029,137,127,117
412445.61090,4265861.70667,2168.92970,108,98,88
412447.28603,4265863.90709,2168.98842,89,84,52
412446.85089,4265863.39258,2168.91225,91,82,77
412446.46913,4265862.54775,2168.92084,160,156,147
412447.28353,4265863.64405,2168.94586,92,75,59
412447.43673,4265863.85744,2168.95367,144,144,110
412447.62742,4265863.89815,2168.90576,102,107,67
412447.28272,4265861.94522,2168.91280,132,120,108
412447.33858,4265863.14220,2171.43996,29,25,26
412446.80913,4265863.55216,2171.31278,31,6,0
412439.90580,4265862.43162,2169.00948,72,73,67
412444.65790,4265862.49186,2168.90842,163,158,152
412444.75539,4265862.02592,2168.91567,116,107,100
412446.82137,4265864.74627,2169.00764,121,105,89
412445.56159,4265862.13339,2168.92100,142,134,123
412446.01925,4265861.60818,2168.90221,131,121,112
412446.95863,4265862.70749,2168.91170,134,127,117
412447.09150,4265862.59515,2168.94549,127,120,112
412446.58574,4265861.81247,2168.90768,146,137,122
412447.88316,4265863.24810,2168.91281,139,129,119
412448.42048,4265863.85477,2168.90760,82,96,61
412448.24774,4265863.34009,2168.90348,143,143,135
412447.84491,4265861.97908,2168.88136,116,106,97
412446.68260,4265863.54196,2169.43506,112,79,62
412446.73011,4265862.91872,2169.13400,32,37,43
412447.10959,4265864.35568,2168.98741,140,137,102
412447.70247,4265863.67629,2168.88534,149,140,131
412448.60077,4265863.74638,2168.90280,82,86,59
412446.68798,4265863.57630,2169.58198,30,26,27
412445.84192,4265862.52028,2168.92612,152,145,137
412445.63396,4265862.03745,2168.90736,132,125,115
412447.84302,4265861.83735,2168.90258,136,130,118
412448.00569,4265862.09868,2168.89897,122,118,109
412446.65355,4265865.19738,2169.47711,106,115,120
412448.32100,4265863.36395,2168.90508,148,149,143
412447.61929,4265861.81205,2168.91677,129,123,111
412439.51209,4265862.63655,2169.37441,191,173,135
412446.65940,4265865.02609,2169.28983,95,95,97
412448.48065,4265863.07699,2168.87938,145,146,140
412448.49432,4265862.91832,2168.90355,119,115,106
412446.82638,4265863.58195,2170.73052,23,21,26
412448.45743,4265863.73840,2168.92022,77,88,58
412448.37805,4265862.73985,2168.94026,132,118,107
412442.76060,4265861.48217,2168.86484,75,79,56
412446.69098,4265865.24890,2169.73724,106,119,127
412446.68291,4265865.08680,2170.32355,22,29,35
412447.56562,4265865.16109,2171.51211,79,78,84
412446.93363,4265865.54325,2171.12836,58,52,40
412446.66898,4265865.41613,2170.16333,86,95,100
412446.77679,4265863.50560,2169.78946,158,160,159
412441.27123,4265862.94449,2169.00623,32,32,34
412446.68260,4265864.18225,2169.69421,191,199,201
412446.88672,4265865.34893,2169.64659,108,117,124
412446.67908,4265864.82023,2169.63019,120,125,129
412442.20446,4265862.16076,2168.92475,109,109,75
412442.26114,4265863.03096,2168.87120,121,115,101
412446.70921,4265864.86229,2169.44821,111,118,124
412446.63880,4265864.43640,2169.43921,126,127,131
412443.48026,4265861.73695,2168.93820,72,70,55
412446.76071,4265865.21679,2169.24020,79,68,62
412444.98433,4265862.56271,2168.88449,141,137,136
412447.10266,4265863.34606,2169.03305,77,69,66
412446.44138,4265862.28001,2168.88721,131,122,113
412446.69454,4265862.64316,2168.89223,152,143,136
412446.89720,4265863.10792,2168.90299,102,99,94
412447.01864,4265863.34566,2168.91027,155,156,148
412446.71349,4265861.76806,2168.91074,130,118,104
412447.88174,4265864.04513,2168.94095,153,144,129
412447.64861,4265863.50436,2168.90599,149,150,144
412447.49803,4265862.98089,2168.89833,140,130,118
412447.60757,4265863.02654,2168.90080,129,120,111
412447.71538,4265862.97455,2168.89438,154,145,130
412447.97241,4265863.21285,2168.90897,159,156,149
412448.66707,4265864.10613,2169.00744,145,111,65
412448.08947,4265863.09764,2168.89176,165,160,154
412448.32948,4265863.54281,2168.89864,146,146,138
412448.70282,4265864.21581,2168.96386,186,180,156
412448.69388,4265864.16245,2168.94723,102,102,94
412448.52274,4265863.16287,2168.90224,148,148,140
412435.35847,4265861.84202,2168.95880,141,136,106
412440.54512,4265861.11799,2168.94173,131,133,130
412441.30605,4265862.25566,2168.93393,119,120,88
412446.71404,4265864.35084,2169.63141,115,124,129
412446.67568,4265863.80945,2169.62464,61,52,45
412446.76477,4265865.44098,2169.52916,110,114,123
412443.72121,4265861.44953,2169.18967,124,128,101
412446.86538,4265863.75727,2169.60096,98,99,101
412446.79919,4265864.41685,2169.52232,118,122,125
412446.67540,4265863.94113,2169.51976,169,175,175
412443.12189,4265861.48847,2168.96824,79,84,61
412443.48417,4265861.25532,2168.93749,53,57,42
412446.64008,4265863.06553,2169.35366,157,137,104
412444.63941,4265862.59526,2168.90383,163,162,158
412445.08280,4265862.61798,2168.90941,150,146,143
412445.04052,4265862.34436,2168.90165,119,112,106
412445.99336,4265862.31121,2168.89220,126,113,105
412446.40328,4265862.71903,2168.89430,134,123,117
412446.80872,4265863.27418,2168.92862,133,130,125
412446.45058,4265861.64172,2168.93641,140,130,120
412447.60483,4265864.36322,2168.92008,88,92,57
412447.04549,4265862.09110,2168.90417,127,117,107
412447.62382,4265863.84647,2168.91021,100,108,67
412447.61566,4265864.00989,2168.87855,162,153,136
412447.36934,4265861.94593,2168.88979,123,114,105
412447.95664,4265863.03972,2168.90225,148,138,128
412448.24577,4265863.75383,2168.89915,154,148,136
412448.31753,4265863.69532,2168.91878,124,120,109
412448.67950,4265864.14249,2168.98376,67,66,62
412447.98915,4265862.45157,2168.90109,137,127,115
412447.88234,4265862.06964,2168.88459,139,135,124
412448.45766,4265863.44501,2168.91424,130,126,117
412448.31055,4265863.07197,2168.89373,153,149,140
412448.73115,4265864.09807,2168.94042,79,80,46
412448.40972,4265863.32387,2168.90016,139,136,127
412448.80355,4265864.18952,2168.93886,89,89,61
412448.58539,4265863.24009,2168.90220,125,121,110
412447.37017,4265863.13404,2171.44008,34,28,30
412447.42354,4265863.57453,2171.30218,9,3,3
412446.70064,4265864.69420,2171.28896,71,54,38
412440.20356,4265862.51346,2169.21107,0,66,90
412437.70041,4265861.35222,2168.95420,154,154,128
412440.06263,4265862.40923,2169.14573,137,130,114
412440.68488,4265862.85675,2168.93805,155,154,152
412446.70557,4265865.61795,2169.44460,103,108,112
412446.76811,4265863.83787,2169.47113,108,111,116
412444.02333,4265861.97751,2168.89195,113,104,99
412444.66595,4265862.49163,2168.91206,165,162,157
412446.59475,4265864.37959,2169.18189,190,192,191
412446.64954,4265864.40542,2169.11918,112,107,101
412446.99082,4265864.64910,2169.05300,87,68,51
412445.65890,4265862.33190,2168.88190,122,112,103
412447.36885,4265863.99520,2169.04702,147,142,110
412446.58177,4265862.76174,2168.89123,151,146,140
412447.46311,4265863.68713,2168.98208,63,62,31
412446.74792,4265862.58021,2168.85531,118,111,103
412447.42824,4265863.11446,2168.92168,132,126,114
412447.02269,4265861.78282,2168.89331,138,129,114
412447.32707,4265862.14476,2168.89187,134,124,114
412447.39064,4265862.02918,2168.90386,142,136,122
412447.64522,4265862.63393,2168.89510,150,138,126
412448.08465,4265863.22875,2168.91750,146,139,131
412447.87535,4265862.60052,2168.89295,150,138,126
412448.56007,4265863.99899,2168.96609,91,82,41
412448.68960,4265864.11965,2168.95122,209,202,174
412447.89688,4265861.90730,2168.89087,116,109,99
412448.69737,4265863.75028,2168.96433,68,86,48
412448.85825,4265864.11813,2168.95990,72,78,42
412446.98855,4265864.95345,2171.53243,70,52,48
412445.60587,4265863.43916,2171.30740,53,39,36
412446.92168,4265865.29486,2171.04824,28,29,24
